1,"[0.6178614878474834, 0.0, 0]"
1,"[1.0949032460630388, 0.006256092236081968, 0]"
0,"[-0.08992117848120486, -0.00042498934944464]"
2,"[0.5730303111326888, -0.08030112687627837]"
3,"[-0.33975132993076995, -0.12970792828954023]"
5,"[-0.2519696274377083, -0.07750361840761047]"
6,"[-0.0076847223691886984, -1.2256553651989899]"
8,"[0.1791770560545788, 0.09255303685241256]"
9,"[-0.3025289522866671, -0.008497064255531967]"
11,"[-2.1001752290098494, 0.005346336392516849]"
12,"[-0.6975986617907233, -0.07098961414875969]"
1,"[1.0382923311964278, 1.4901161193847656e-08, 0]"
0,"[-0.09084659128774301, 1.4901161193847656e-08]"
2,"[0.3658802411576285, -0.00756361003823207]"
3,"[-0.4821745942147469, 0.006841188285848356]"
5,"[-0.1989710442213384, -0.011110110764224098]"
6,"[0.7312123668668987, -0.0514326387197729]"
8,"[0.0895853001295581, 0.004777304136932627]"
9,"[-0.2692416262602771, -0.0035957532424594763]"
11,"[-1.904389399895016, 0.0025260511767572743]"
12,"[0.3945433380402405, -0.0021869946560717315]"
1,"[1.0382923311964278, 1.4901161193847656e-08, 0]"
0,"[-0.09084659128774301, 1.4901161193847656e-08]"
2,"[0.3589397574141395, -0.0047453987640073]"
3,"[-0.4918324611004355, 0.013577319005558277]"
5,"[-0.19749184042018886, -0.009519592855692496]"
6,"[0.7516896489717408, 0.008193249637005795]"
8,"[0.08640620598874015, 0.0023151910926040866]"
9,"[-0.27120737239330284, -0.004283026363107423]"
11,"[-1.8995285261674546, 0.0022979663924007463]"
12,"[0.436843468402502, 0.0009545059955480366]"
1,"[1.0141206086219356, -0.0006553079007992876, 0]"
0,"[-0.0899019157279304, -0.00044306598774212456]"
2,"[0.350824111592847, 0.11401273746139853]"
3,"[-0.4312871774467111, -0.04158927423039448]"
5,"[-0.19270959597353923, 0.01897217888137535]"
6,"[0.9596012484594906, 1.2377670263831204]"
8,"[0.07595981852327215, -0.08501058165670136]"
9,"[-0.29553689115472903, 0.05621555176095151]"
11,"[-1.712007622712202, -0.018515116899690653]"
12,"[0.3851687552533082, 0.01021650720212365]"
1,"[0.9986934433602603, 0.0, 0]"
0,"[-0.09084655884315142, 0.0]"
2,"[0.6233429719196079, -0.004235024351603785]"
3,"[-0.40679883789976573, 0.02483091728824279]"
5,"[-0.20579116886412502, -0.010085680130979336]"
6,"[0.02751894921890015, 0.025568217228372835]"
8,"[0.1546986939444686, 0.00211313494687262]"
9,"[-0.4641395996695532, -0.004991758008461861]"
11,"[-1.7171461439906583, 0.0030460335726977357]"
12,"[0.2375274067559784, 0.0012848339783638474]"
1,"[0.9986934433602603, 0.0, 0]"
0,"[-0.09084655884315142, 0.0]"
2,"[0.6318428064483148, -0.008241452371737878]"
3,"[-0.3982291431600725, 0.015135764468257335]"
5,"[-0.20608747072075753, -0.010256364065246763]"
6,"[-0.006223663758687809, 0.000699368820001655]"
8,"[0.157573202934664, 0.005199625947469835]"
9,"[-0.46706067373893023, -0.006304896428742347]"
11,"[-1.7189935556276232, 0.003039245473304275]"
12,"[0.23199682710369604, 0.000782727176191602]"
1,"[0.9781524455783112, -0.01796627674609705, 0]"
0,"[-0.0918112080142431, 0.00044306598774212456]"
2,"[0.6568409728167881, -0.10569717382224993]"
3,"[-0.42366582609790343, 0.15870553130860934]"
5,"[-0.20170940825673767, 0.00048383612564845753]"
6,"[-0.00746708845526749, -0.0428763435245586]"
8,"[0.1541027710304683, 0.029847134027505374]"
9,"[-0.4615251561848332, 0.08865852482967365]"
11,"[-1.6393747928748172, 0.05223351726072619]"
12,"[0.22140858636553837, 0.041407912535480366]"
1,"[1.1760053268489112, 2.1073424255447017e-08, 0]"
0,"[-0.09084659128774301, 1.4901161193847656e-08]"
2,"[0.43691983935068457, -0.008397603704092973]"
3,"[-0.33828628131085187, 0.006361218804185801]"
5,"[-0.20380323313592294, -0.010647488294387641]"
6,"[0.0523788099648764, -0.00016348604463390975]"
8,"[0.12696569816395104, 0.005572945215494105]"
9,"[-0.6666954017152324, -0.006349345181727119]"
11,"[-1.0517657052275315, 0.003419459002377086]"
12,"[-0.18205487196329395, -0.001335458038182566]"
1,"[1.1760053268489112, 2.1073424255447017e-08, 0]"
0,"[-0.09084659128774301, 1.4901161193847656e-08]"
2,"[0.42970849277428064, -0.005452493252909291]"
3,"[-0.34289861922148085, 0.01174494385428778]"
5,"[-0.20381835642160606, -0.010554975157149312]"
6,"[0.05440367086085579, 0.0013010400953675921]"
8,"[0.12598618954924132, 0.004503465285454504]"
9,"[-0.6743101874402931, -0.008986959891200444]"
11,"[-1.0311490656936246, 0.0022204472647275914]"
12,"[-0.17615642693061698, -0.0007260210165660002]"
1,"[1.2399663947272024, -0.020135794394558013, 0]"
0,"[-0.09498499000890075, 0.0008329860630327469]"
2,"[0.42556215815311127, -0.002411199826847583]"
3,"[-0.3700076126941066, -0.13671838274587225]"
5,"[-0.22205667402798715, -0.05814055473304918]"
6,"[0.05427902845379039, 0.11390716845760998]"
8,"[0.12853890207030835, -0.030532637431634292]"
9,"[-0.6117233429978964, -0.14597879163812189]"
11,"[-0.9635699843525545, -0.12395490608830903]"
12,"[-0.16615141337455827, -0.06539533746828002]"
1,"[1.5220255084494596, 0.0, 0]"
0,"[-0.09516620655396779, 0.0]"
2,"[0.429332119924042, -0.0053976589553223564]"
3,"[-0.529214902154202, 0.012941684943095763]"
5,"[-0.20651742449696578, -0.009300555371867747]"
6,"[-0.10260883515463687, 0.0008527641958898931]"
8,"[0.16615757111721852, 0.004160597522310122]"
9,"[-0.2972649938409632, -0.010808196789334673]"
11,"[-1.8703008957571485, 0.002438740745105795]"
12,"[0.4003909827115175, 0.003004486782068007]"
1,"[1.5220255084494596, 0.0, 0]"
0,"[-0.09516620655396779, 0.0]"
2,"[0.429453234832475, -0.005451881116683763]"
3,"[-0.5329986025585471, 0.014819545072067822]"
5,"[-0.20619646115311896, -0.00924446045779089]"
6,"[-0.10748507990374499, -0.0025753746703183417]"
8,"[0.16752072122620218, 0.0056212318600418025]"
9,"[-0.28530349439182967, -0.005180252208658606]"
11,"[-1.8982632658190683, 0.004494343785989876]"
12,"[0.38559867130263603, 0.0017344395841583796]"
1,"[1.5507801005554287, 0.011470500020504633, 0]"
0,"[-0.09911680756812766, -0.0004079967128636583]"
2,"[0.4237935970138813, 0.059780409729206285]"
3,"[-0.47375996902327683, 0.2533609758920955]"
5,"[-0.19261979261840578, 0.10347757459847223]"
6,"[-0.11569973461934593, -0.07328009933823744]"
8,"[0.16266164821556123, -0.05763392236387921]"
9,"[-0.28123152370407706, 0.07829853130631204]"
11,"[-1.9457977541087048, 0.00836137928923615]"
12,"[0.4142508087843478, 0.1242937370221698]"
1,"[1.459799398626641, 1.4901161193847656e-08, 0]"
0,"[-0.1051661232218833, 0.0]"
2,"[0.5775485057421446, -0.005264329056428069]"
3,"[-0.24368379610575658, 0.021797783339710667]"
5,"[-0.24734829656835114, -0.01186275842258102]"
6,"[-0.010777307700376167, -0.001338502860791769]"
8,"[0.21692921554039615, 0.005274688516135182]"
9,"[-0.4299768645763797, -0.005998262106919792]"
11,"[-1.975147873924192, 0.004217267267214636]"
12,"[-0.7366564088075197, 0.00152271764459405]"
1,"[1.459799398626641, 1.4901161193847656e-08, 0]"
0,"[-0.1051661232218833, 0.0]"
2,"[0.5824082801713305, -0.007435273415803956]"
3,"[-0.2322162323234653, 0.010036347987332283]"
5,"[-0.2484611962226284, -0.01216122430839389]"
6,"[-0.009010269420574668, -0.00020977687580930274]"
8,"[0.21894817615892603, 0.007707607204521093]"
9,"[-0.4330778918802153, -0.007596872079889089]"
11,"[-1.9755613042571185, 0.004283432844434132]"
12,"[-0.7785392687408592, -0.0025520226311979456]"
1,"[1.4232797710728708, 0.014173979004795093, 0]"
0,"[-0.1051661232218833, 0.0]"
2,"[0.5848369670840629, -0.06967786105795844]"
3,"[-0.2561253521239287, -0.12087648389634748]"
5,"[-0.24557475938566817, -0.07733559697219858]"
6,"[-0.008836668707949389, 0.020719904763954425]"
8,"[0.21578605126323588, 0.055787839631996516]"
9,"[-0.4740840537176302, 0.14318311453263335]"
11,"[-2.024795906004765, -0.1027446189066498]"
12,"[-0.7576486973469423, 0.0035504677840664032]"
1,"[1.2214519287784174, 0.0, 0]"
0,"[-0.1051661232218833, 0.0]"
2,"[0.43456527555993174, -0.0077095419565447795]"
3,"[-0.39704879042140223, 0.006126055534974486]"
5,"[-0.20486685269597796, -0.011530977563532186]"
6,"[-0.04112385910578495, -0.0010836549166181627]"
8,"[0.16933198949356776, 0.008319731055358015]"
9,"[-0.8103489479335486, -0.007094920916714141]"
11,"[-2.4152020309550695, 0.0038838175936196533]"
12,"[-0.7841356539356865, -0.0012445217354277135]"
1,"[1.2214519287784174, 0.0, 0]"
0,"[-0.1051661232218833, 0.0]"
2,"[0.42961876628758483, -0.005628262339707703]"
3,"[-0.40528388778988916, 0.01262451653385721]"
5,"[-0.20384900867012165, -0.010594757630825555]"
6,"[-0.040845277779889604, -0.0009476857378372122]"
8,"[0.16762558192193897, 0.0062867496160759935]"
9,"[-0.822163511589733, -0.0112765366385716]"
11,"[-2.427884547354539, 0.004443248737793391]"
12,"[-0.7954662573156464, -0.0028671684267651543]"
1,"[1.3097526703871845, 0.012124758045407746, 0]"
0,"[-0.1051988894912258, -0.020388352181322632]"
2,"[0.4253980077896613, -0.0023776012882859667]"
3,"[-0.3875670020818663, 0.0520910276006661]"
5,"[-0.20953357363091651, -0.021310611402395624]"
6,"[-0.03991461949934764, -0.10451847804607345]"
8,"[0.16838921136753351, 0.00950332003970598]"
9,"[-0.8471210193002555, 0.0005673644817146461]"
11,"[-2.580360178760613, 0.02824467620119693]"
12,"[-0.9240235278110426, 0.010074772196892958]"
1,"[1.2293259038443312, 0.0, 0]"
0,"[-0.20975387746046684, 0.0]"
2,"[0.42931282671643967, -0.005604328382431239]"
3,"[-0.3387184350748887, 0.013349382769557393]"
5,"[-0.20838315993476644, -0.010142528661469575]"
6,"[0.11417117676741352, -0.001172128977310671]"
8,"[0.16616092400061167, 0.0062011817397708315]"
9,"[-0.8937748755720342, -0.011023409070636429]"
11,"[-2.7005232671014756, 0.002620033707040422]"
12,"[-1.1723202416265102, -0.0021889423872451905]"
1,"[1.2293259038443312, 0.0, 0]"
0,"[-0.20975387746046684, 0.0]"
2,"[0.42943911773644433, -0.005663356684006018]"
3,"[-0.3372406510828805, 0.012083308441667804]"
5,"[-0.2083968503684499, -0.010271207263694354]"
6,"[0.11962904399150989, 0.0026790588534050257]"
8,"[0.16607676873118435, 0.006098271407332281]"
9,"[-0.8952489572269978, -0.011569393268991791]"
11,"[-2.701224918440328, 0.00275713512349677]"
12,"[-1.184760556365275, -0.0031235886638905277]"
1,"[1.323130739838626, 0.0052714765660749115, 0]"
0,"[-0.20975387746046684, 0.0]"
2,"[0.4301590271790913, 0.01414624367597072]"
3,"[-0.33321280339234277, 0.1727777377189435]"
5,"[-0.21163861525710423, 0.010791441451476506]"
6,"[0.11894054746643218, 0.06436097512984633]"
8,"[0.16492733281085584, 0.08842407260466824]"
9,"[-1.1510952820834617, -0.0934487469336429]"
11,"[-2.7154089811966915, 0.12705415319998692]"
12,"[-1.1165629698695054, -0.03011387058998487]"
1,"[1.33193847475822, 0.0, 0]"
0,"[-0.20975387746046684, 0.0]"
2,"[0.47949702478279466, -0.005584549460876052]"
3,"[-0.19829141624930763, 0.013212473224805059]"
5,"[-0.2283021424720378, -0.010392250360753603]"
6,"[0.028526745394382606, 0.0032809779209350388]"
8,"[0.08844299408763248, 0.006487790919490161]"
9,"[-1.1927777987547559, -0.008065707173391262]"
11,"[-2.3982421752514136, 0.0026702316134241877]"
12,"[-0.8137212180581289, -0.004588203965144777]"
1,"[1.33193847475822, 0.0, 0]"
0,"[-0.20975387746046684, 0.0]"
2,"[0.481102990590248, -0.0062793541313658436]"
3,"[-0.19262462584981485, 0.007721490617050885]"
5,"[-0.22874419442866764, -0.010828212734269054]"
6,"[0.024774567357777277, 0.0006935319357366007]"
8,"[0.0856775259850685, 0.003330497737625942]"
9,"[-1.196153131127195, -0.008947739697941087]"
11,"[-2.3798798357293944, 0.0024821043682078468]"
12,"[-0.7959453340427739, -0.0025759687491467283]"
1,"[1.3070935577868212, -0.025005756487683023, 0]"
0,"[-0.20454559122139512, 0.0]"
2,"[0.501367848775589, -0.016571822724713327]"
3,"[-0.19775119239656175, -0.05615800565223241]"
5,"[-0.22781802025922593, -0.07373390236048412]"
6,"[0.024462862533945137, 0.02237543087989378]"
8,"[0.08236750789139129, 0.09226564428451442]"
9,"[-1.4431181733461664, -0.18968160890062505]"
11,"[-2.4721736763424325, 0.04593246045610848]"
12,"[-0.9268511325614995, -0.06924532993167895]"
1,"[1.635290180886486, 1.4901161193847656e-08, 0]"
0,"[-0.19933730498232413, 0.0]"
2,"[0.4939106876532462, -0.006070570243451581]"
3,"[-0.25886555878786077, 0.007676103445399214]"
5,"[-0.18661469298333955, -0.010250699977110513]"
6,"[-0.007090821556134283, -0.0003973236794677687]"
8,"[0.002881564473493268, 0.003360039656865054]"
9,"[-0.8944280089679641, -0.006327595432632188]"
11,"[-2.344564302610803, 0.0018966875766794433]"
12,"[-0.11920423337147476, -0.0023654430341450506]"
1,"[1.635290180886486, 1.4901161193847656e-08, 0]"
0,"[-0.19933730498232413, 0.0]"
2,"[0.49368944034883466, -0.005956797684365104]"
3,"[-0.2608649066505492, 0.009360025682415637]"
5,"[-0.18549833745907968, -0.00911793128919882]"
6,"[-0.006761435320398929, -0.00019897903283281896]"
8,"[0.0001005937054273767, 0.00011704636850111275]"
9,"[-0.8778740463841178, -0.004213914035497263]"
11,"[-2.336034764101851, 0.0018382890506703476]"
12,"[-0.08601038917482673, -0.0002834841596992782]"
1,"[1.8317991224472183, 0.010729202014824132, 0]"
0,"[-0.18843380407707927, 0.019963362831648748]"
2,"[0.487445657697961, -0.005953878702287012]"
3,"[-0.2728169511367544, -0.03707708186888385]"
5,"[-0.1883444418515995, 0.053813203662763605]"
6,"[-0.006682545532361769, -5.5748002333012095e-05]"
8,"[3.217132749013395e-06, 4.085364705117295e-06]"
9,"[-1.418696766742043, -0.024829459960850345]"
11,"[-2.7559905047728024, 0.013883784572250441]"
12,"[-0.08724102840241801, -0.01659290943147249]"
1,"[1.9010937787837354, 1.4901161193847656e-08, 0]"
0,"[-0.09084659128774301, 1.4901161193847656e-08]"
2,"[0.48139413524928576, -0.006037758908135168]"
3,"[-0.32782314167695326, 0.009209197919433306]"
5,"[-0.23273276216582536, -0.0097890694197309]"
6,"[-0.006815748589436158, 0.0009097719481682252]"
8,"[1.1250129990683128e-07, 1.569934748538248e-07]"
9,"[-1.7890421644819963, -0.0020771349950038]"
11,"[3.090874519390978, -0.00011773629821497099]"
12,"[0.18580004650031262, -0.012286364117006681]"
1,"[1.9010937787837354, 1.4901161193847656e-08, 0]"
0,"[-0.09084659128774301, 1.4901161193847656e-08]"
2,"[0.4811920658433849, -0.005963312731645921]"
3,"[-0.32962375018947915, 0.010670311395923763]"
5,"[-0.23387807293625745, -0.01080661815214567]"
6,"[-0.00836202054283677, -0.00013884546029502021]"
8,"[0.0, 0.0]"
9,"[-1.7957724933292645, -0.002625562713743983]"
11,"[-3.0876245236910558, -0.00013366366685259898]"
12,"[0.3953793153734932, 0.013163260894693834]"
1,"[2.0089417396743285, -0.0039696936438344144, 0]"
0,"[-0.0969481701185435, -0.021697214583565813]"
2,"[0.4778303034060234, -0.012191093672483328]"
3,"[-0.33579670863282585, -0.1262827148919159]"
5,"[-0.23205948057648526, 0.09176750362945174]"
6,"[-0.008806050685799743, -0.04519489298789614]"
8,"[0.0, 0.04758310327698479]"
9,"[-2.6363182752613112, -3.026321799836197]"
11,"[-3.098105182069017, 0.02921652372946824]"
12,"[0.17193783513901598, 0.019307588874245503]"
1,"[2.1616780010823367, 0.0, 0]"
0,"[-0.20975387746046684, 0.0]"
2,"[0.45863394578526206, -0.006027000642700809]"
3,"[-0.4679992968668596, 0.011495270180345529]"
5,"[-0.29473168971027175, -0.012668848100874389]"
6,"[0.06054435972980338, 0.0012540277606239883]"
8,"[-0.03481337779333416, -0.00010829991226688023]"
9,"[3.0122311804409434, 0.0016860123078427012]"
11,"[-2.9206103941013994, 0.00036542548005740654]"
12,"[-0.10219327799470569, -3.98139284828586e-05]"
1,"[2.1616780010823367, 0.0, 0]"
0,"[-0.20975387746046684, 0.0]"
2,"[0.45800399495925515, -0.005772159797577224]"
3,"[-0.4718930983144127, 0.013746160289635394]"
5,"[-0.29607615417046096, -0.01323273636596368]"
6,"[0.06077373165306687, 0.0013912792782614129]"
8,"[-0.03599259703887711, -0.001659527569082928]"
9,"[-2.9438217858837303, 0.001115504920789811]"
11,"[-2.9097002192696335, 0.00037528571491926604]"
12,"[-0.10551041645749513, -0.0002888947805438705]"
1,"[2.1616780010823367, 0.0, 0]"
0,"[-0.20975387746046684, 0.0]"
2,"[0.4554998455913903, 0.03372945534071741]"
3,"[-0.4840132223480292, -0.015252555444881405]"
5,"[-0.28802574186410146, 0.0924677477588194]"
6,"[0.062362036522469536, -0.09989812711878827]"
8,"[-0.03923409834460751, 0.011852981319684487]"
9,"[-3.093230088334799, 2.9691361321517094]"
11,"[-2.905661271148668, -0.0013704389899048177]"
12,"[-0.10480526501701097, -0.00021679636218623267]"
1,"[2.1616780010823367, 0.0, 0]"
0,"[-0.20975387746046684, 0.0]"
2,"[0.5518168097829576, -0.005643804349841531]"
3,"[-0.5214179793715686, 0.01583533070633323]"
5,"[-0.3395016162695806, -0.015810847974267572]"
6,"[0.22828752483222278, 0.002410937194705717]"
8,"[-0.053996478131315764, -0.0016172775098653657]"
9,"[-2.5712080438809712, -0.002446326922309711]"
11,"[-2.9089784015194353, 0.00038563510984087425]"
12,"[-0.1050703112048199, -0.000259836294714181]"
1,"[2.1616780010823367, 0.0, 0]"
0,"[-0.20975387746046684, 0.0]"
2,"[0.5548834678384442, -0.006965208671543235]"
3,"[-0.5196719968417891, 0.01439551050621]"
5,"[-0.3402904946373618, -0.01508359696757834]"
6,"[0.2322228092889608, 0.004823531587031411]"
8,"[-0.05449839888477117, -0.00217987533658171]"
9,"[2.8431125066925564, 0.00033305021714813036]"
11,"[-2.90949708646063, 0.000384412782706014]"
12,"[-0.10520655582968716, -0.0002693726675618024]"
1,"[1.9321279098260504, 0.009471445488789537, 0]"
0,"[-0.20454559122139512, 0.0]"
2,"[0.5895509296568264, -0.05229768301055838]"
3,"[-0.46853711964809597, -0.021650822333797493]"
5,"[-0.34913311103962413, 0.013753879233998463]"
6,"[0.2284394696003764, 0.005252319811296086]"
8,"[-0.0635072575135533, -0.06334688258694073]"
9,"[1.786925947742735, -0.06906501678946217]"
11,"[-2.667555765137908, -0.02238659186835263]"
12,"[-0.10322374948101022, -0.034547012573477955]"
1,"[1.5707963267948966, 0.0, 0]"
0,"[-0.19933730498232413, 0.0]"
2,"[0.49676523831191977, -0.006719295935187099]"
3,"[-0.44539221478822805, 0.014253145792720103]"
5,"[-0.3740546310484289, -0.015276261732862393]"
6,"[0.2242323790372482, 0.005616766495788352]"
8,"[-0.002213982869063695, -0.0019300685785227506]"
9,"[-0.16785891726894508, -0.005028172946207059]"
11,"[-2.6046896260535672, 0.001139922812341412]"
12,"[0.34199479769672775, -0.0004292366285227024]"
1,"[1.5707963267948966, 0.0, 0]"
0,"[-0.19933730498232413, 0.0]"
2,"[0.4938121833228649, -0.00558680827501995]"
3,"[-0.4469904769612547, 0.014858701502224224]"
5,"[-0.37458074878343806, -0.015513764960836824]"
6,"[0.22320934566050138, 0.004907685985022728]"
8,"[-7.727956401867487e-05, -6.745325445353654e-05]"
9,"[-0.2355679140388295, 0.000488715401283527]"
11,"[-2.6077466291854448, 0.0010957986332506813]"
12,"[0.35811609378495723, 0.0009258168997241476]"
1,"[2.202882952867811, -0.010654006102222334, 0]"
0,"[-0.19862795195945715, 0.0017338517519065663]"
2,"[0.5108138299767988, 0.01495040482945019]"
3,"[-0.44880688800897695, -0.1478434661348431]"
5,"[-0.3581606922777131, 0.20055569314815092]"
6,"[0.1866425854269373, -0.5030133424097395]"
8,"[-2.7519987981079765e-06, -2.354666385070419e-06]"
9,"[-0.17127961419723634, 0.05723765058395044]"
11,"[2.8602582365647367, -0.005952516118505458]"
12,"[0.3709216124641579, -0.006600933475638885]"
1,"[2.876489588996445, 0.0, 0]"
0,"[-0.1899034126855137, 0.0]"
2,"[0.5889883204026074, -0.005291265456860835]"
3,"[-0.5595006860336683, 0.019226346432613558]"
5,"[-0.442828222781851, -0.022073785611232057]"
6,"[0.6237501573580336, 0.0016079839277927375]"
8,"[-9.541398640621977e-08, -8.024520884654679e-08]"
9,"[0.1936264149798482, 0.001133149199320638]"
11,"[2.2042473287866433, 0.002434736649321316]"
12,"[0.48267050023578467, 0.0025683342606437573]"
1,"[2.876489588996445, 0.0, 0]"
0,"[-0.1899034126855137, 0.0]"
2,"[0.5914633362105105, -0.006146380719461965]"
3,"[-0.559400109374172, 0.016473406080530755]"
5,"[-0.44332134262300943, -0.016405971514442404]"
6,"[0.6348523447840144, 0.01603258781062466]"
8,"[-0.0, -0.0]"
9,"[0.206060290084238, -0.0012680312617618557]"
11,"[2.1893347599003126, 0.0019036219868489238]"
12,"[0.46387272260358065, 0.0012519444211677863]"
1,"[2.9434829571829266, 0.0011825606134793338, 0]"
0,"[-0.1986533404652753, 0.00159808094084643]"
2,"[0.612187668136672, -0.13606902709541402]"
3,"[-0.5390635607284963, -0.2325723509574316]"
5,"[-0.4488585352861424, -0.1021553666605353]"
6,"[0.8923717878179642, 0.6449510416133597]"
8,"[0.0, -0.04164257909858688]"
9,"[0.19711349105554693, -0.015114338533592626]"
11,"[2.077145559127027, -0.007945457710400169]"
12,"[0.5121386752966329, 0.05673066795119609]"
1,"[3.0084563260381456, 0.0, 0]"
0,"[-0.19933735818750392, 2.1073424255447017e-08]"
2,"[0.1970656255939892, -0.006135468139829093]"
3,"[-0.6513298896946849, 0.015599081511547791]"
5,"[-0.4160187436079732, -0.014887425342828615]"
6,"[0.052160691570981195, 0.014607667956211526]"
8,"[0.05996754518200674, -4.193405717942028e-05]"
9,"[0.12202254643948546, -0.0010008427530442952]"
11,"[2.0551845739221264, 0.0023155030433870257]"
12,"[-0.36217467431300876, 0.0010995568067275216]"
1,"[3.0084563260381456, 0.0, 0]"
0,"[-0.19933735818750392, 2.1073424255447017e-08]"
2,"[0.18284609580060668, -0.001947179311139905]"
3,"[-0.6611274579715054, 0.01498561851605366]"
5,"[-0.4157767636498067, -0.016644284657123847]"
6,"[0.0236692161861063, 0.0008618440672485768]"
8,"[0.06207235689303374, 0.0014509786707399429]"
9,"[0.12160294659246303, -0.0008636354148019077]"
11,"[2.0535163567028585, 0.002299353151360853]"
12,"[-0.39408027619144254, -0.0007420917440228631]"
1,"[2.8367721706856255, -0.011761390473704383, 0]"
0,"[-0.17951903178302533, 0.018790271240518828]"
2,"[0.1836459841404999, 0.01593007072765826]"
3,"[-0.6540167383338937, -0.5698022866493514]"
5,"[-0.3829602554489921, 0.21083029192187375]"
6,"[0.02057199860820932, 0.16438579215309695]"
8,"[0.06823556421247924, 0.06783241303555686]"
9,"[0.10003969687646523, -0.024364127016448793]"
11,"[2.610431448746765, 0.05218722700196117]"
12,"[-0.2827905337268, 0.074621681838553]"
1,"[2.7266002347114213, 1.4901161193847656e-08, 0]"
0,"[-0.08328515819717516, 0.0]"
2,"[0.24763343101700294, -0.0017723321967545779]"
3,"[-0.7758410420079883, 0.02443653898090322]"
5,"[-0.43080271476747645, -0.025769989667706994]"
6,"[-0.2618221321434592, 9.626067901402527e-05]"
8,"[-0.040170810651609226, 0.0013506367261599892]"
9,"[0.005867573094313696, -0.0023326949824869713]"
11,"[-3.1127291896094875, -1.5050711303604892e-05]"
12,"[-0.7037162629525268, 0.025457213878861275]"
1,"[2.7266002347114213, 1.4901161193847656e-08, 0]"
0,"[-0.08328515819717516, 0.0]"
2,"[0.24980068651378434, -0.0024066470235898346]"
3,"[-0.7766292009631056, 0.00021071362053593496]"
5,"[-0.430199300727723, -0.015194365458769257]"
6,"[-0.27273803660818763, -0.0051868576562666534]"
8,"[-0.043948399282321644, -0.0008138326384878716]"
9,"[-0.001197323946958101, -0.00010813754100810352]"
11,"[3.0872700963900686, -8.022207277603187e-05]"
12,"[-0.8855938304164747, -0.032363159865182574]"
1,"[2.6783405201828834, -0.0179386434332336, 0]"
0,"[-0.085120566059903, -0.020388352181322632]"
2,"[0.2439482660055952, -0.05288152257069894]"
3,"[-0.8011153483349025, -0.49244487724887914]"
5,"[-0.5706683005968582, -0.023295049796198383]"
6,"[-0.23930418466156406, -0.11538549302723676]"
8,"[-0.055291005140219104, 0.007379607183250989]"
9,"[-0.0016694229869662783, 0.009852016185143952]"
11,"[2.41782400452626, 0.027633140573582956]"
12,"[-0.7224350255057904, -0.04028443802361878]"
1,"[2.71347128646215, 0.0, 0]"
0,"[-0.17347667735197012, 0.0]"
2,"[0.06729463366813779, -0.0025094932348136813]"
3,"[-0.7537392042900537, 0.008529506268033213]"
5,"[-0.7077411764270795, -0.012303907918203679]"
